colab_mse,colab_mape
1.3590608835220337,0.37730515003204346
1.4625978469848633,0.41085609793663025
1.4300975799560547,0.39471495151519775
1.4312888383865356,0.39635881781578064
1.3261933326721191,0.35943859815597534
1.2937049865722656,0.3474172353744507
1.4351139068603516,0.3891644775867462
1.4832563400268555,0.4033794701099396
1.4913008213043213,0.40718433260917664
1.4719375371932983,0.4011547267436981
