autorec_mape,autorec_mse
0.37228626012802124,1.3803223371505737
0.39769598841667175,1.5631598234176636
0.38932564854621887,1.397875428199768
0.3874802887439728,1.4327046871185303
0.34669363498687744,1.2640737295150757
0.33078533411026,1.2136595249176025
0.38280224800109863,1.4874157905578613
0.3973613679409027,1.5028541088104248
0.3975488245487213,1.5196906328201294
0.39946073293685913,1.5768197774887085
